,t_county,wind_speed,avg_temp_K,air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
933,Nueces County,5.4,296.376,1.206056662,3062716,48-132652,2015-WTW-9557-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,2/16/17,Digital Globe,-97.544754,27.627548,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
934,Nueces County,5.4,296.376,1.206056662,3063521,48-037381,2015-WTW-9498-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.541336,27.581562,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
935,Nueces County,5.4,296.376,1.206056662,3065543,48-132728,2015-WTW-9560-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,8/27/17,Digital Globe,-97.550346,27.640764,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
936,Nueces County,5.4,296.376,1.206056662,3063256,48-037583,2015-WTW-9491-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.566124,27.573202,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
937,Nueces County,5.4,296.376,1.206056662,3065396,48-037679,2015-WTW-9542-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.52668,27.613621,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
938,Nueces County,5.4,296.376,1.206056662,3062705,48-132651,2015-WTW-9481-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.473854,27.562723,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
939,Nueces County,5.4,296.376,1.206056662,3065904,48-132727,2015-WTW-9559-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,8/27/17,Digital Globe,-97.532806,27.632828,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
940,Nueces County,5.4,296.376,1.206056662,3063202,48-132349,2015-WTW-9526-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,2/16/17,Digital Globe,-97.538483,27.597662,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
941,Nueces County,5.4,296.376,1.206056662,3062784,48-132650,2015-WTW-9480-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.477707,27.562765,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
942,Nueces County,5.4,296.376,1.206056662,3066183,48-132738,2015-WTW-9563-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,7/23/17,Digital Globe,-97.538139,27.64521,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
943,Nueces County,5.4,296.376,1.206056662,3065427,48-037771,2015-WTW-9512-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.504723,27.592907,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
944,Nueces County,5.4,296.376,1.206056662,3063035,48-132541,2015-WTW-9554-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.55645,27.620443,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
945,Nueces County,5.4,296.376,1.206056662,3063227,48-132538,2015-WTW-9483-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.46489,27.562746,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
946,Nueces County,5.4,296.376,1.206056662,3084101,48-132589,2015-WTW-9549-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,7/23/17,Digital Globe,-97.58094,27.617727,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
947,Nueces County,5.4,296.376,1.206056662,3062868,48-132591,2015-WTW-9556-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,2/16/17,Digital Globe,-97.548981,27.623886,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
948,Nueces County,5.4,296.376,1.206056662,3065440,48-037786,2015-WTW-9524-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.546265,27.595814,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
949,Nueces County,5.4,296.376,1.206056662,3063302,48-037544,2015-WTW-9492-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.564766,27.576448,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
950,Nueces County,5.4,296.376,1.206056662,3065428,48-037772,2015-WTW-9513-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.501068,27.596012,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
951,Nueces County,5.4,296.376,1.206056662,3065425,48-037768,2015-WTW-9517-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.583702,27.594543,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
952,Nueces County,5.4,296.376,1.206056662,3060957,48-037297,2015-WTW-9504-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.513268,27.581213,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
953,Nueces County,5.4,296.376,1.206056662,3065389,48-037637,2015-WTW-9544-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.517601,27.617455,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
954,Nueces County,5.4,296.376,1.206056662,3065473,48-132492,2015-WTW-9551-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,2/16/17,Digital Globe,-97.571411,27.618954,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
955,Nueces County,5.4,296.376,1.206056662,3062780,48-130649,2015-WTW-9527-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,2/16/17,Digital Globe,-97.533234,27.597816,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
956,Nueces County,5.4,296.376,1.206056662,3063184,48-132734,2015-WTW-9508-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.479507,27.575525,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
957,Nueces County,5.4,296.376,1.206056662,3063474,48-037599,2015-WTW-9547-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.51088,27.627743,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
958,Nueces County,5.4,296.376,1.206056662,3063088,48-132539,2015-WTW-9533-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.570168,27.60523,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
959,Nueces County,5.4,296.376,1.206056662,3065405,48-037693,2015-WTW-9531-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.513016,27.606247,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
960,Nueces County,5.4,296.376,1.206056662,3065475,48-132494,2015-WTW-9536-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.554611,27.608841,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
961,Nueces County,5.4,296.376,1.206056662,3079131,48-037602,2015-WTW-9546-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,2/1/18,Digital Globe,-97.514137,27.624733,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
962,Nueces County,5.4,296.376,1.206056662,3063539,48-037382,2015-WTW-9497-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.545082,27.580725,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
963,Nueces County,5.4,296.376,1.206056662,3062782,48-132726,2015-WTW-9507-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.483894,27.573444,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
964,Nueces County,5.4,296.376,1.206056662,3066641,48-132730,2015-WTW-9562-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,7/23/17,Digital Globe,-97.541206,27.643064,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
965,Nueces County,5.4,296.376,1.206056662,3063545,48-037340,2015-WTW-9500-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.532501,27.580921,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
966,Nueces County,5.4,296.376,1.206056662,3065431,48-037776,2015-WTW-9515-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/7/17,Digital Globe,-97.493103,27.588451,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
967,Nueces County,5.4,296.376,1.206056662,3065390,48-037651,2015-WTW-9540-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.533875,27.609457,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
968,Nueces County,5.4,296.376,1.206056662,3060847,48-037302,2015-WTW-9501-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,2/16/17,Digital Globe,-97.526512,27.580585,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
969,Nueces County,5.4,296.376,1.206056662,3065464,48-132477,2015-WTW-9538-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.544632,27.60853,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
970,Nueces County,5.4,296.376,1.206056662,3063499,48-037517,2015-WTW-9495-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.553604,27.581312,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
971,Nueces County,5.4,296.376,1.206056662,3065439,48-037785,2015-WTW-9523-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.550064,27.595446,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
972,Nueces County,5.4,296.376,1.206056662,3065476,48-132495,2015-WTW-9484-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.461319,27.564394,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
973,Nueces County,5.4,296.376,1.206056662,3063086,48-132348,2015-WTW-9525-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.54274,27.597645,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
974,Nueces County,5.4,296.376,1.206056662,3065416,48-037749,2015-WTW-9518-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.578247,27.594336,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
975,Nueces County,5.4,296.376,1.206056662,3063340,48-037546,2015-WTW-9494-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.557564,27.580566,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
976,Nueces County,5.4,296.376,1.206056662,3062800,48-132653,2015-WTW-9558-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,2/16/17,Digital Globe,-97.540794,27.6313,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
977,Nueces County,5.4,296.376,1.206056662,3063418,48-037600,2015-WTW-9487-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.581192,27.582193,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
978,Nueces County,5.4,296.376,1.206056662,3065985,48-132725,2015-WTW-9479-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,8/27/17,Digital Globe,-97.481537,27.562841,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
979,Nueces County,5.4,296.376,1.206056662,3063391,48-037586,2015-WTW-9493-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.56205,27.579988,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
980,Nueces County,5.4,296.376,1.206056662,3063573,48-037545,2015-WTW-9548-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.509964,27.631424,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
981,Nueces County,5.4,296.376,1.206056662,3065460,48-132333,2015-WTW-9522-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.554802,27.595699,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
982,Nueces County,5.4,296.376,1.206056662,3065489,48-132524,2015-WTW-9535-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.562973,27.608801,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
983,Nueces County,5.4,296.376,1.206056662,3065391,48-037652,2015-WTW-9545-OE,,59193,TX,48355,Chapman Ranch,2017,81,249.08,Nordex,AW125/3000,3075,87.5,125,12271.85,150,0,,3,3,6/15/17,Digital Globe,-97.515549,27.62059,Nordex,SteelConcrete,Painted,GFRP,11.6,80,,1165276.623,1165.276623,37.89517472
984,Nueces County,5.4,296.376,1.206056662,3029120,48-026206,2016-WTW-12691-OE,48847,58424,TX,48355,Harbor Wind,2012,6,9,Guodian,UP1500,1500,80,82,5281.02,121,0,,3,3,8/19/17,Digital Globe,-97.435951,27.831993,,,,,,,,501460.5906,501.4605906,33.43070604
985,Nueces County,5.4,296.376,1.206056662,3029118,48-026100,2016-WTW-12689-OE,48851,58424,TX,48355,Harbor Wind,2012,6,9,Guodian,UP1500,1500,80,82,5281.02,121,0,,3,3,8/19/17,Digital Globe,-97.444481,27.832155,,,,,,,,501460.5906,501.4605906,33.43070604
986,Nueces County,5.4,296.376,1.206056662,3033396,48-026205,2009-WTW-6379-OE,48850,58424,TX,48355,Harbor Wind,2012,6,9,Guodian,UP1500,1500,80,82,5281.02,121,0,,3,3,7/31/17,Digital Globe,-97.442268,27.832117,,,,,,,,501460.5906,501.4605906,33.43070604
987,Nueces County,5.4,296.376,1.206056662,3033397,48-026240,2009-WTW-6380-OE,48848,58424,TX,48355,Harbor Wind,2012,6,9,Guodian,UP1500,1500,80,82,5281.02,121,0,,3,3,7/31/17,Digital Globe,-97.438217,27.832026,,,,,,,,501460.5906,501.4605906,33.43070604
988,Nueces County,5.4,296.376,1.206056662,3037204,48-026025,2010-WTW-8737-OE,48846,58424,TX,48355,Harbor Wind,2012,6,9,Guodian,UP1500,1500,80,82,5281.02,121,0,,3,3,11/25/17,Digital Globe,-97.433792,27.830496,,,,,,,,501460.5906,501.4605906,33.43070604
989,Nueces County,5.4,296.376,1.206056662,3029119,48-026204,2016-WTW-12690-OE,48849,58424,TX,48355,Harbor Wind,2012,6,9,Guodian,UP1500,1500,80,82,5281.02,121,0,,3,3,8/19/17,Digital Globe,-97.440193,27.832064,,,,,,,,501460.5906,501.4605906,33.43070604
990,Nueces County,5.4,296.376,1.206056662,3092157,48-156586,2016-WTW-14088-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.676102,27.583647,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
991,Nueces County,5.4,296.376,1.206056662,3089949,48-154695,2015-WTW-9788-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.644577,27.593754,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
992,Nueces County,5.4,296.376,1.206056662,3089980,48-154925,2016-WTW-14082-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.666084,27.577658,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
993,Nueces County,5.4,296.376,1.206056662,3090082,48-154918,2015-WTW-9784-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.670639,27.588625,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
994,Nueces County,5.4,296.376,1.206056662,3091427,48-155082,2015-WTW-9767-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.67363,27.571699,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
995,Nueces County,5.4,296.376,1.206056662,3091545,48-155589,2015-WTW-9774-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V126-3.45,3450,87,126,12468.98,150,0,,3,3,7/17/19,Digital Globe,-97.621048,27.574463,Vestas,Steel,Painted,,,,12,1183995.152,1183.995152,34.31870005
996,Nueces County,5.4,296.376,1.206056662,3091856,48-156373,2016-WTW-14111-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.645515,27.621271,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
997,Nueces County,5.4,296.376,1.206056662,3091639,48-156221,2016-WTW-14093-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.621422,27.602415,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
998,Nueces County,5.4,296.376,1.206056662,3087751,48-144433,2017-WTW-9766-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.640068,27.580488,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
999,Nueces County,5.4,296.376,1.206056662,3092063,48-155718,2016-WTW-14084-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.629234,27.572065,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1000,Nueces County,5.4,296.376,1.206056662,3092651,48-158463,2016-WTW-14113-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.634598,27.622072,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1001,Nueces County,5.4,296.376,1.206056662,3092138,48-156585,2015-WTW-9778-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.596352,27.587156,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1002,Nueces County,5.4,296.376,1.206056662,3091311,48-155271,2015-WTW-9768-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V126-3.45,3450,87,126,12468.98,150,0,,3,3,7/17/19,Digital Globe,-97.668114,27.571899,Vestas,Steel,Painted,,,,12,1183995.152,1183.995152,34.31870005
1003,Nueces County,5.4,296.376,1.206056662,3089138,48-154489,2015-WTW-9803-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.666702,27.605989,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1004,Nueces County,5.4,296.376,1.206056662,3090050,48-154533,2016-WTW-14106-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.657837,27.609697,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1005,Nueces County,5.4,296.376,1.206056662,3090155,48-154919,2015-WTW-9785-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.666237,27.588564,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1006,Nueces County,5.4,296.376,1.206056662,3091821,48-156137,2016-WTW-14109-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.616074,27.615202,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1007,Nueces County,5.4,296.376,1.206056662,3092158,48-157106,2016-WTW-14110-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.649239,27.622089,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1008,Nueces County,5.4,296.376,1.206056662,3091563,48-155384,2015-WTW-9775-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V126-3.45,3450,87,126,12468.98,150,0,,3,3,7/17/19,Digital Globe,-97.602913,27.57873,Vestas,Steel,Painted,,,,12,1183995.152,1183.995152,34.31870005
1009,Nueces County,5.4,296.376,1.206056662,3087650,48-144434,2017-WTW-9767-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.63591,27.582182,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1010,Nueces County,5.4,296.376,1.206056662,3088885,48-154487,2015-WTW-9801-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.674454,27.604162,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1011,Nueces County,5.4,296.376,1.206056662,3092062,48-156218,2016-WTW-14086-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.619911,27.58679,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
1012,Nueces County,5.4,296.376,1.206056662,3091864,48-156587,2017-WTW-4514-OE,,58614,TX,48355,Patriot Wind,2019,63,226.05,Vestas,V136-3.6,3600,82,136,14526.72,150,0,,3,3,7/17/19,Digital Globe,-97.632912,27.600182,Vestas,,,,,,,1379388.374,1379.388374,38.31634372
