,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed
1148,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006484.0,,,15582.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.657288,33.956894,,,,,,,
1149,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3000316.0,,,15728.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.658875,33.95594,,,,,,,
1150,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006188.0,,,16179.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.677689,33.945396,,,,,,,
1151,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3011336.0,,,15644.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.65979,33.960495,,,,,,,
1152,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3008375.0,,,16198.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.678787,33.945694,,,,,,,
1153,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002239.0,,,15521.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.652489,33.950893,,,,,,,
1154,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3001985.0,,,15773.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.661491,33.952957,,,,,,,
1155,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3001676.0,,,15518.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.652885,33.950294,,,,,,,
1156,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006642.0,,,16248.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.679169,33.942345,,,,,,,
1157,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3003434.0,,,16163.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.676247,33.944778,,,,,,,
1158,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3007157.0,,,16144.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.675095,33.945007,,,,,,,
1159,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3000039.0,,,15579.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.658089,33.958694,,,,,,,
1160,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004367.0,,,15661.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.657318,33.952755,,,,,,,
1161,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3000767.0,,,15461.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.659126,33.950008,,,,,,,
1162,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002827.0,,,15576.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.657684,33.958691,,,,,,,
1163,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3000129.0,,,15606.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660233,33.958408,,,,,,,
1164,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3009168.0,,,16262.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.679733,33.945114,,,,,,,
1165,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3011294.0,,,15469.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660744,33.94886,,,,,,,
1166,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3009283.0,,,15610.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660477,33.95874,,,,,,,
1167,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3009350.0,,,15682.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.659073,33.952763,,,,,,,
1168,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004199.0,,,15778.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.662041,33.956078,,,,,,,
1169,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3009485.0,,,15533.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.65229,33.953796,,,,,,,
1170,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004673.0,,,15577.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.657806,33.958797,,,,,,,
1171,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002222.0,,,15534.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.65229,33.953995,,,,,,,
1172,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3005520.0,,,15506.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.656593,33.950684,,,,,,,
1173,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3010845.0,,,16268.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.679634,33.946335,,,,,,,
1174,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3003591.0,,,15551.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.654884,33.953396,,,,,,,
1175,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004436.0,,,15719.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.658669,33.954834,,,,,,,
1176,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004551.0,,,15587.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.658188,33.957794,,,,,,,
1177,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3009846.0,,,16178.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.677689,33.945194,,,,,,,
1178,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3010877.0,,,16119.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.674187,33.946297,,,,,,,
1179,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3007800.0,,,15656.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660889,33.961655,,,,,,,
1180,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3009053.0,,,15488.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.658142,33.949589,,,,,,,
1181,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006548.0,,,16174.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.675789,33.942196,,,,,,,
1182,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3010858.0,,,15483.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.65799,33.948494,,,,,,,
1183,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3001284.0,,,15537.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.653587,33.952595,,,,,,,
1184,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3001457.0,,,16177.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.677689,33.944996,,,,,,,
1185,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004007.0,,,15647.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.659889,33.960693,,,,,,,
1186,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3001221.0,,,16180.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.677719,33.945637,,,,,,,
1187,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3010013.0,,,16260.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.679787,33.944695,,,,,,,
1188,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3005458.0,,,16264.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.679749,33.945549,,,,,,,
1189,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3008976.0,,,16116.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.672852,33.946472,,,,,,,
1190,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006378.0,,,15472.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660591,33.949394,,,,,,,
1191,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3011244.0,,,15452.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.659355,33.948048,,,,,,,
1192,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3000794.0,,,15710.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.659065,33.953663,,,,,,,
1193,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004203.0,,,16171.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.675972,33.942791,,,,,,,
1194,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006448.0,,,16140.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.674889,33.944195,,,,,,,
1195,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3008304.0,,,15545.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.654839,33.952671,,,,,,,
1196,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002344.0,,,16120.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.674187,33.946594,,,,,,,
1197,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3010693.0,,,15448.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.661987,33.947796,,,,,,,
1198,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3007512.0,,,16155.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.676689,33.946995,,,,,,,
1199,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002114.0,,,15619.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660591,33.959496,,,,,,,
1200,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004177.0,,,15627.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.661186,33.960194,,,,,,,
1201,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3007884.0,,,15517.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.653107,33.950108,,,,,,,
1202,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3001719.0,,,15505.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.656403,33.950649,,,,,,,
1203,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3003471.0,,,15739.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660187,33.956696,,,,,,,
1204,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002789.0,,,16194.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.67881,33.944878,,,,,,,
1205,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3007348.0,,,15613.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660316,33.958958,,,,,,,
1206,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002001.0,,,16149.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.675354,33.945984,,,,,,,
1207,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3008666.0,,,15629.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.66124,33.960384,,,,,,,
1208,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006763.0,,,16125.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.674866,33.940933,,,,,,,
1209,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3005001.0,,,15450.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660789,33.947796,,,,,,,
1210,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006745.0,,,16148.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.675285,33.945793,,,,,,,
1211,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3008851.0,,,15670.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.658478,33.951637,,,,,,,
1212,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3007278.0,,,15491.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.65789,33.950096,,,,,,,
1213,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002640.0,,,15681.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.658989,33.952793,,,,,,,
1214,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3010500.0,,,16191.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.678665,33.944134,,,,,,,
1215,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006724.0,,,15585.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.657707,33.957367,,,,,,,
1216,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002503.0,,,15459.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.65918,33.949589,,,,,,,
1217,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3003876.0,,,16131.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.67453,33.942196,,,,,,,
1218,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3003958.0,,,15624.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.661034,33.959869,,,,,,,
1219,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3008576.0,,,15503.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.656792,33.950394,,,,,,,
1220,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3009176.0,,,16103.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.668091,33.943695,,,,,,,
1221,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002462.0,,,16146.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.675186,33.945396,,,,,,,
1222,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002184.0,,,15620.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660721,33.959663,,,,,,,
1223,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3008618.0,,,15465.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.65889,33.950794,,,,,,,
1224,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3000146.0,,,15597.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.658287,33.958897,,,,,,,
1225,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3005248.0,,,16252.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.679489,33.943096,,,,,,,
1226,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3006786.0,,,16257.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.679787,33.944096,,,,,,,
1227,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3005638.0,,,15552.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.654991,33.953495,,,,,,,
1228,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3010893.0,,,15616.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660614,33.959229,,,,,,,
1229,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3011223.0,,,16134.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.674484,33.942795,,,,,,,
1230,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3008377.0,,,16158.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/2018,Digital Globe,-116.676788,33.946396,,,,,,,
1231,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3000876.0,,,15548.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.654991,33.953094,,,,,,,
1232,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3009795.0,,,15498.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.656738,33.949398,,,,,,,
1233,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3002963.0,,,16141.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.674889,33.944393,,,,,,,
1234,Riverside County,2.8666666666666667,293.0023809523809,1.2080102628641536,3004039.0,,,15684.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/2018,Digital Globe,-116.660088,33.951694,,,,,,,
