,t_county,wind_speed,avg_temp_K,air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed
1848,Taylor County,4.8,292.26,1.2230395321125695,3105770.0,19-060287,2019-WTE-8906-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.794724,40.700165,GE Wind,,,,,,
1849,Taylor County,4.8,292.26,1.2230395321125695,3102726.0,19-060026,2019-WTE-8903-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.72-116,2720.0,90.0,116.0,10568.32,148.1,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.820145,40.70031,GE Wind,Steel,Painted,GFRP,,,
1850,Taylor County,4.8,292.26,1.2230395321125695,3102387.0,19-060177,2019-WTE-8907-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.795761,40.690708,GE Wind,,,,,,
1851,Taylor County,4.8,292.26,1.2230395321125695,3103286.0,19-060031,2019-WTE-8905-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.812607,40.698734,GE Wind,,,,,,
1852,Taylor County,4.8,292.26,1.2230395321125695,3103289.0,19-060128,2019-WTE-8924-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.786987,40.721718,GE Wind,,,,,,
1853,Taylor County,4.8,292.26,1.2230395321125695,3105629.0,19-060278,2019-WTE-8936-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.796547,40.711967,GE Wind,,,,,,
1854,Taylor County,4.8,292.26,1.2230395321125695,3105560.0,19-060277,2019-WTE-8899-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.72-116,2720.0,90.0,116.0,10568.32,148.1,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.85656,40.654427,GE Wind,Steel,Painted,GFRP,,,
1855,Taylor County,4.8,292.26,1.2230395321125695,3106254.0,19-060260,2019-WTE-8896-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.871147,40.666672,GE Wind,Steel,Painted,GFRP,,,
1856,Taylor County,4.8,292.26,1.2230395321125695,3101027.0,19-059891,2019-WTE-8914-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.807762,40.628384,GE Wind,,,,,,
1857,Taylor County,4.8,292.26,1.2230395321125695,3101491.0,19-059930,2019-WTE-8931-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.829964,40.715111,GE Wind,,,,,,
1858,Taylor County,4.8,292.26,1.2230395321125695,3101883.0,19-059831,2019-WTE-8910-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.804268,40.653652,GE Wind,,,,,,
1859,Taylor County,4.8,292.26,1.2230395321125695,3100904.0,19-059915,2019-WTE-8917-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.833572,40.602608,GE Wind,,,,,,
1860,Taylor County,4.8,292.26,1.2230395321125695,3102336.0,19-060032,2019-WTE-8945-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.782188,40.739017,GE Wind,,,,,,
1861,Taylor County,4.8,292.26,1.2230395321125695,3103093.0,19-060028,2019-WTE-8930-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.812584,40.724495,GE Wind,,,,,,
1862,Taylor County,4.8,292.26,1.2230395321125695,3105740.0,19-060252,2019-WTE-8938-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.802048,40.730373,GE Wind,,,,,,
1863,Taylor County,4.8,292.26,1.2230395321125695,3103074.0,19-060030,2019-WTE-8904-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.72-116,2720.0,90.0,116.0,10568.32,148.1,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.815269,40.704765,GE Wind,Steel,Painted,GFRP,,,
1864,Taylor County,4.8,292.26,1.2230395321125695,3100991.0,19-059816,2019-WTE-8927-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.786034,40.67075,GE Wind,,,,,,
1865,Taylor County,4.8,292.26,1.2230395321125695,3101047.0,19-059929,2019-WTE-8921-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.907463,40.593395,GE Wind,,,,,,
1866,Taylor County,4.8,292.26,1.2230395321125695,3102386.0,19-060127,2019-WTE-8944-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.778847,40.731506,GE Wind,,,,,,
1867,Taylor County,4.8,292.26,1.2230395321125695,3103282.0,19-060154,2019-WTE-8895-OE,,63639.0,IA,19173.0,Contrail,2020.0,41.0,112.42,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,1.0,3/7/2020,Digital Globe,-94.863182,40.68256,GE Wind,Steel,Painted,GFRP,,,
1868,Taylor County,4.8,292.26,1.2230395321125695,3066747.0,48-017114,2016-WTW-9071-OE,30730.0,56291.0,TX,48441.0,Horse Hollow Expansion,2005.0,140.0,210.0,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.023621,32.243374,,,,,,,
1869,Taylor County,4.8,292.26,1.2230395321125695,3067225.0,48-017115,2016-WTW-9070-OE,30728.0,56291.0,TX,48441.0,Horse Hollow Expansion,2005.0,140.0,210.0,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.025787,32.243023,,,,,,,
1870,Taylor County,4.8,292.26,1.2230395321125695,3079991.0,48-015843,2016-WTW-9470-OE,30470.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.936607,32.187096,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1871,Taylor County,4.8,292.26,1.2230395321125695,3080067.0,48-015794,2016-WTW-9450-OE,30513.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.947212,32.198589,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1872,Taylor County,4.8,292.26,1.2230395321125695,3080036.0,48-015998,2016-WTW-9442-OE,30511.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.051758,32.198399,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1873,Taylor County,4.8,292.26,1.2230395321125695,3111552.0,48-015797,2016-WTW-9444-OE,,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/5/2021,Digital Globe,-99.997742,32.178516,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1874,Taylor County,4.8,292.26,1.2230395321125695,3079883.0,48-015986,2016-WTW-9437-OE,30557.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.045166,32.207584,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1875,Taylor County,4.8,292.26,1.2230395321125695,3081452.0,48-015991,2016-WTW-9430-OE,30648.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.117813,32.22963,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1876,Taylor County,4.8,292.26,1.2230395321125695,3080037.0,48-015705,2016-WTW-9452-OE,30502.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.941628,32.19743,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1877,Taylor County,4.8,292.26,1.2230395321125695,3081001.0,48-016063,2016-WTW-9356-OE,30906.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.146004,32.266811,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1878,Taylor County,4.8,292.26,1.2230395321125695,3080782.0,48-015844,2016-WTW-9446-OE,30552.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.94046,32.206669,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1879,Taylor County,4.8,292.26,1.2230395321125695,3080952.0,48-017151,2016-WTW-9440-OE,30537.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.036812,32.203247,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1880,Taylor County,4.8,292.26,1.2230395321125695,3080970.0,48-015702,2016-WTW-9462-OE,30530.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,10/15/2019,Digital Globe,-99.912346,32.201218,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1881,Taylor County,4.8,292.26,1.2230395321125695,3080196.0,48-015840,2016-WTW-9468-OE,30478.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.953461,32.190498,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1882,Taylor County,4.8,292.26,1.2230395321125695,3080647.0,48-015842,2016-WTW-9469-OE,30471.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.940025,32.187424,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1883,Taylor County,4.8,292.26,1.2230395321125695,3080342.0,48-015841,2016-WTW-9451-OE,30512.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.944084,32.198536,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1884,Taylor County,4.8,292.26,1.2230395321125695,3081124.0,48-015383,2016-WTW-9427-OE,30759.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.092514,32.249634,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1885,Taylor County,4.8,292.26,1.2230395321125695,3079586.0,48-015993,2016-WTW-9432-OE,30638.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.083611,32.226563,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1886,Taylor County,4.8,292.26,1.2230395321125695,3080035.0,48-015839,2016-WTW-9445-OE,30448.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-99.995132,32.176971,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1887,Taylor County,4.8,292.26,1.2230395321125695,3080024.0,48-015701,2016-WTW-9461-OE,30529.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,10/15/2019,Digital Globe,-99.914986,32.20084,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1888,Taylor County,4.8,292.26,1.2230395321125695,3080957.0,48-015845,2016-WTW-9448-OE,30555.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.931633,32.207279,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1889,Taylor County,4.8,292.26,1.2230395321125695,3081103.0,48-015996,2016-WTW-9435-OE,30573.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.07135,32.211613,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1890,Taylor County,4.8,292.26,1.2230395321125695,3065790.0,48-016105,2016-WTW-9369-OE,30780.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.14843,32.252613,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1891,Taylor County,4.8,292.26,1.2230395321125695,3081280.0,48-015694,2016-WTW-9454-OE,30489.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,10/15/2019,Digital Globe,-99.936211,32.1959,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1892,Taylor County,4.8,292.26,1.2230395321125695,3081503.0,48-015692,2016-WTW-9467-OE,30481.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.956421,32.191658,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1893,Taylor County,4.8,292.26,1.2230395321125695,3080944.0,48-015640,2016-WTW-9426-OE,30764.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.097672,32.251068,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1894,Taylor County,4.8,292.26,1.2230395321125695,3065745.0,48-015796,2016-WTW-9443-OE,30447.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.00071,32.176872,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1895,Taylor County,4.8,292.26,1.2230395321125695,3080972.0,48-015987,2016-WTW-9438-OE,30550.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.042511,32.206154,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1896,Taylor County,4.8,292.26,1.2230395321125695,3080509.0,48-015800,2016-WTW-9475-OE,30451.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.933624,32.177887,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1897,Taylor County,4.8,292.26,1.2230395321125695,3080461.0,48-015704,2016-WTW-9465-OE,30534.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,10/15/2019,Digital Globe,-99.904434,32.202293,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1898,Taylor County,4.8,292.26,1.2230395321125695,3080225.0,48-015361,2016-WTW-9471-OE,30461.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.957024,32.183167,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1899,Taylor County,4.8,292.26,1.2230395321125695,3080974.0,48-015798,2016-WTW-9473-OE,30453.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.939102,32.178902,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1900,Taylor County,4.8,292.26,1.2230395321125695,3080080.0,48-015698,2016-WTW-9458-OE,30499.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,10/15/2019,Digital Globe,-99.922699,32.197006,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1901,Taylor County,4.8,292.26,1.2230395321125695,3080704.0,48-015799,2016-WTW-9474-OE,30452.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.936363,32.178825,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1902,Taylor County,4.8,292.26,1.2230395321125695,3079630.0,48-015847,2016-WTW-9472-OE,30465.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.952972,32.183498,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1903,Taylor County,4.8,292.26,1.2230395321125695,3081220.0,48-015995,2016-WTW-9434-OE,30570.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.074745,32.210579,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1904,Taylor County,4.8,292.26,1.2230395321125695,3080894.0,48-015693,2016-WTW-9453-OE,30488.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.938942,32.19566,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1905,Taylor County,4.8,292.26,1.2230395321125695,3080610.0,48-015994,2016-WTW-9433-OE,30637.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.080658,32.22646,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1906,Taylor County,4.8,292.26,1.2230395321125695,3079872.0,48-015696,2016-WTW-9456-OE,30498.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,10/15/2019,Digital Globe,-99.93071,32.196999,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1907,Taylor County,4.8,292.26,1.2230395321125695,3080559.0,48-015795,2016-WTW-9447-OE,30558.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.937462,32.207748,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1908,Taylor County,4.8,292.26,1.2230395321125695,3066794.0,48-016106,2016-WTW-9370-OE,30785.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.145447,32.253014,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1909,Taylor County,4.8,292.26,1.2230395321125695,3080937.0,48-016064,2016-WTW-9357-OE,30904.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.142998,32.266773,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1910,Taylor County,4.8,292.26,1.2230395321125695,3066966.0,48-015990,2016-WTW-9429-OE,30634.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.135963,32.223732,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1911,Taylor County,4.8,292.26,1.2230395321125695,3079935.0,48-016062,2016-WTW-9355-OE,30905.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.148964,32.266777,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1912,Taylor County,4.8,292.26,1.2230395321125695,3080387.0,48-015697,2016-WTW-9457-OE,30514.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,10/15/2019,Digital Globe,-99.928146,32.199032,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1913,Taylor County,4.8,292.26,1.2230395321125695,3080934.0,48-015699,2016-WTW-9459-OE,30504.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,10/15/2019,Digital Globe,-99.920219,32.197601,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1914,Taylor County,4.8,292.26,1.2230395321125695,3081044.0,48-015992,2016-WTW-9431-OE,30645.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.114868,32.22942,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1915,Taylor County,4.8,292.26,1.2230395321125695,3079659.0,48-015988,2016-WTW-9439-OE,30540.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,2/26/2019,Digital Globe,-100.03968,32.20467,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
1916,Taylor County,4.8,292.26,1.2230395321125695,3079772.0,48-015846,2016-WTW-9449-OE,30556.0,56291.0,TX,48441.0,Horse Hollow II,2006.0,130.0,299.0,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,1.0,2017.0,3.0,3.0,5/31/2018,Digital Globe,-99.928764,32.207489,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,
